7.011265158653259277e-01,-5.659146904945373535e-01,4.687315940856933594e+00,4.275507330894470215e-01,-4.509789943695068359e-01,9.431553483009338379e-01
4.891245067119598389e-01,-1.078146919608116150e-01,4.560642242431640625e+00,-4.085221290588378906e-01,-1.521224379539489746e-01,9.428857564926147461e-01
1.504727602005004883e+00,-1.960254907608032227e+00,4.508389472961425781e+00,-3.090383112430572510e-01,-1.432051956653594971e-01,9.238528609275817871e-01
3.491300344467163086e-01,6.762861609458923340e-01,4.341926574707031250e+00,5.233275890350341797e-01,-2.613326907157897949e-02,9.494693279266357422e-01
-1.302248239517211914e+00,-3.375982940196990967e-01,5.378073692321777344e+00,-2.309095710515975952e-01,3.326843380928039551e-01,9.433858990669250488e-01
8.936057686805725098e-01,1.515528798103332520e+00,4.014913082122802734e+00,-1.595730483531951904e-01,4.082056283950805664e-01,9.554790258407592773e-01
1.656335353851318359e+00,1.080730557441711426e+00,4.282245635986328125e+00,-1.052573472261428833e-01,-4.022898077964782715e-01,9.436048269271850586e-01
1.882249593734741211e+00,2.081980466842651367e+00,3.690234422683715820e+00,3.206825256347656250e-02,1.004740744829177856e-01,9.447504281997680664e-01
1.218674898147583008e+00,2.193631649017333984e+00,4.519779205322265625e+00,-1.895023435354232788e-01,2.530847191810607910e-01,9.449138641357421875e-01
1.187532901763916016e+00,-1.079691171646118164e+00,4.955286502838134766e+00,-3.999224603176116943e-01,-1.525723934173583984e-01,9.252719283103942871e-01
1.622618913650512695e+00,4.682591557502746582e-01,4.782113075256347656e+00,-4.008298814296722412e-01,-9.189860522747039795e-02,9.367719888687133789e-01
2.013011932373046875e+00,-4.613688588142395020e-01,4.452479362487792969e+00,8.947922289371490479e-02,-2.821660637855529785e-01,9.346115589141845703e-01
-8.203559517860412598e-01,1.817307233810424805e+00,3.956254482269287109e+00,7.843135297298431396e-02,2.698337435722351074e-01,9.584220647811889648e-01
-1.916981697082519531e+00,-1.996850013732910156e+00,3.745473861694335938e+00,-9.003055095672607422e-02,1.791250854730606079e-01,9.494843482971191406e-01
-1.006268501281738281e+00,1.553755283355712891e+00,4.645625591278076172e+00,3.980174958705902100e-01,-3.894034028053283691e-02,9.504034519195556641e-01
1.066339015960693359e+00,5.689094066619873047e-01,4.717129707336425781e+00,-3.139998018741607666e-02,-3.267850875854492188e-01,9.435839653015136719e-01
5.566051006317138672e-01,8.294242024421691895e-01,5.014468193054199219e+00,2.272625565528869629e-01,3.710804581642150879e-01,9.460347890853881836e-01
-6.562964320182800293e-01,1.004001975059509277e+00,4.972945213317871094e+00,2.611108124256134033e-01,-2.699078321456909180e-01,9.520406126976013184e-01
1.592399358749389648e+00,-6.035017371177673340e-01,5.587111473083496094e+00,-7.366243004798889160e-02,8.297564089298248291e-02,9.289069771766662598e-01
-2.134243726730346680e+00,-1.143509030342102051e+00,3.828357696533203125e+00,4.238305091857910156e-01,-1.627949327230453491e-01,9.509696364402770996e-01
1.907945632934570312e+00,-1.705577850341796875e+00,4.007497787475585938e+00,2.932433187961578369e-01,3.213338255882263184e-01,9.302445054054260254e-01
8.007599711418151855e-01,1.205216288566589355e+00,4.398631095886230469e+00,-2.622235119342803955e-01,-1.726837903261184692e-01,9.482651948928833008e-01
-6.979955434799194336e-01,1.296093940734863281e+00,3.852270126342773438e+00,-3.469619154930114746e-02,1.333865523338317871e-01,9.618424177169799805e-01
2.074159622192382812e+00,2.126255273818969727e+00,3.817188262939453125e+00,1.008518971502780914e-02,4.182533547282218933e-02,9.423823356628417969e-01
-1.623719096183776855e+00,-1.641375303268432617e+00,5.320460319519042969e+00,2.066595554351806641e-01,6.726354360580444336e-03,9.344711303710937500e-01
9.733867049217224121e-01,2.158932924270629883e+00,3.518752336502075195e+00,2.832235395908355713e-01,-3.131355345249176025e-02,9.484592676162719727e-01
8.568982481956481934e-01,1.144508719444274902e+00,3.827454328536987305e+00,2.731334269046783447e-01,-3.438841700553894043e-01,9.532979726791381836e-01
2.092129945755004883e+00,5.808973312377929688e-01,4.931313991546630859e+00,-1.987852901220321655e-01,2.618167102336883545e-01,9.366530776023864746e-01
1.196597456932067871e+00,3.849861621856689453e-01,4.025343894958496094e+00,4.331088066101074219e-02,-9.585119783878326416e-02,9.468858242034912109e-01
-1.059950709342956543e+00,-1.081229090690612793e+00,5.042130947113037109e+00,-2.677392661571502686e-01,4.258067533373832703e-02,9.391797184944152832e-01
4.070766866207122803e-01,-4.430860877037048340e-01,4.648525238037109375e+00,-3.852156996726989746e-01,3.176731467247009277e-01,9.421815872192382812e-01
-1.205000579357147217e-01,-9.048576354980468750e-01,5.352824211120605469e+00,3.589678108692169189e-01,3.697144985198974609e-01,9.286168217658996582e-01
1.395915746688842773e+00,-7.456934452056884766e-01,4.379359245300292969e+00,1.160333901643753052e-01,4.427995681762695312e-01,9.348383545875549316e-01
4.860391616821289062e-01,1.119339838624000549e-01,3.928082466125488281e+00,1.338253319263458252e-01,2.369122654199600220e-01,9.506494998931884766e-01
3.370932936668395996e-01,1.621325314044952393e-01,5.440161705017089844e+00,-2.100645303726196289e-01,2.105930000543594360e-01,9.398501515388488770e-01
1.782648801803588867e+00,-1.903524398803710938e-01,4.138491630554199219e+00,-1.040914207696914673e-01,-3.151813149452209473e-02,9.370472431182861328e-01
8.354058861732482910e-01,-1.923195004463195801e+00,5.128191947937011719e+00,9.555614739656448364e-02,-2.019879072904586792e-01,9.300308823585510254e-01
2.002593040466308594e+00,-1.911111593246459961e+00,4.456112861633300781e+00,-9.180247783660888672e-02,1.342899799346923828e-01,9.256374835968017578e-01
-1.353756189346313477e+00,7.315599322319030762e-01,3.745853662490844727e+00,-3.956125676631927490e-01,-8.900120854377746582e-03,9.652909040451049805e-01
2.074113130569458008e+00,-8.735994249582290649e-02,4.233207702636718750e+00,1.839912235736846924e-01,4.850583672523498535e-01,9.364497065544128418e-01
5.841554999351501465e-01,-1.414347887039184570e-01,3.813316345214843750e+00,1.388258486986160278e-01,-2.046329230070114136e-01,9.490343332290649414e-01
-6.639376282691955566e-01,-7.649592757225036621e-01,5.337654113769531250e+00,1.973954588174819946e-01,1.130087971687316895e-01,9.387319087982177734e-01
-1.371819734573364258e+00,-1.140879392623901367e+00,4.912405490875244141e+00,4.720663726329803467e-01,1.915122419595718384e-01,9.361642003059387207e-01
-1.318586587905883789e+00,1.077285766601562500e+00,3.722357988357543945e+00,1.386688202619552612e-01,-1.289768368005752563e-01,9.619782567024230957e-01
-6.427534222602844238e-01,1.745403051376342773e+00,4.757542610168457031e+00,-1.356884688138961792e-01,2.638942003250122070e-01,9.524066448211669922e-01
-1.665708541870117188e+00,7.559965252876281738e-01,5.508066654205322266e+00,2.492470443248748779e-01,-1.144371777772903442e-01,9.429430961608886719e-01
9.805505275726318359e-01,-9.310987591743469238e-01,5.695423126220703125e+00,-1.830548644065856934e-01,2.461348921060562134e-01,9.273818731307983398e-01
1.849304080009460449e+00,-1.256010770797729492e+00,4.970040798187255859e+00,-1.190806478261947632e-01,2.690008282661437988e-01,9.253489971160888672e-01
-1.895697355270385742e+00,-1.081825733184814453e+00,4.874351978302001953e+00,3.499160110950469971e-01,1.259022951126098633e-01,9.406692981719970703e-01
1.920722961425781250e+00,1.786764025688171387e+00,4.584715843200683594e+00,1.876509636640548706e-01,-3.941853344440460205e-02,9.410677552223205566e-01
-1.190931797027587891e+00,3.122166395187377930e-01,4.833718299865722656e+00,-4.123069643974304199e-01,1.317836791276931763e-01,9.512428045272827148e-01
-1.688455820083618164e+00,-4.751445055007934570e-01,5.090151786804199219e+00,-3.579776287078857422e-01,1.138159260153770447e-01,9.438629150390625000e-01
6.451141834259033203e-01,-6.699643731117248535e-01,4.443767070770263672e+00,-2.357683926820755005e-01,4.462213516235351562e-01,9.399938583374023438e-01
-1.338017821311950684e+00,1.597977399826049805e+00,4.297741413116455078e+00,-1.568594127893447876e-01,-2.106781750917434692e-01,9.545824527740478516e-01
3.564013168215751648e-02,-7.232921719551086426e-01,4.132023811340332031e+00,2.578539550304412842e-01,-2.252065092325210571e-01,9.452534317970275879e-01
-1.822507619857788086e+00,1.110308766365051270e+00,3.855131864547729492e+00,-3.134233951568603516e-01,2.942862510681152344e-01,9.679328799247741699e-01
1.772480249404907227e+00,2.185927867889404297e+00,4.301367282867431641e+00,-9.788788110017776489e-02,5.346488207578659058e-02,9.422972798347473145e-01
1.135748147964477539e+00,1.579851806163787842e-01,4.787869930267333984e+00,2.582784891128540039e-01,3.149275183677673340e-01,9.404180049896240234e-01
1.672271251678466797e+00,7.784904539585113525e-02,5.030330181121826172e+00,2.826155722141265869e-01,1.036120951175689697e-02,9.356436133384704590e-01
4.803489744663238525e-01,5.759199261665344238e-01,4.536890983581542969e+00,1.403043568134307861e-01,1.279875338077545166e-01,9.486154317855834961e-01
7.349218130111694336e-01,-2.919780910015106201e-01,4.254599094390869141e+00,-4.437538385391235352e-01,3.158645033836364746e-01,9.457977414131164551e-01
1.370846927165985107e-01,9.354953765869140625e-01,5.223310947418212891e+00,-3.232410550117492676e-02,3.915380835533142090e-01,9.485085606575012207e-01
1.817873716354370117e+00,9.100416302680969238e-01,4.060607910156250000e+00,-3.615707159042358398e-01,1.047233343124389648e-01,9.468975663185119629e-01
-1.816243529319763184e-01,1.115197062492370605e+00,4.125016212463378906e+00,-7.487969473004341125e-03,-3.947496414184570312e-01,9.536761045455932617e-01
-1.294641733169555664e+00,-1.996699094772338867e+00,4.561299800872802734e+00,8.327372372150421143e-02,-9.156487882137298584e-02,9.411723017692565918e-01
5.411874651908874512e-01,8.595550060272216797e-01,4.102930545806884766e+00,3.305655717849731445e-01,-1.925748437643051147e-01,9.517846107482910156e-01
-7.594033479690551758e-01,4.320967793464660645e-01,5.118344783782958984e+00,-7.431783527135848999e-02,-2.889434695243835449e-01,9.459480047225952148e-01
1.504631042480468750e+00,-2.008196115493774414e+00,4.651336669921875000e+00,-3.608620166778564453e-01,2.450596839189529419e-01,9.261530041694641113e-01
6.204006075859069824e-01,-1.366647481918334961e+00,3.534634113311767578e+00,9.863689541816711426e-02,1.512454599142074585e-01,9.390850663185119629e-01
1.963169574737548828e+00,-1.591377377510070801e+00,3.787248134613037109e+00,-3.654390275478363037e-01,-1.024707555770874023e-01,9.287657737731933594e-01
1.683063268661499023e+00,-1.142466425895690918e+00,3.841855525970458984e+00,-2.169557362794876099e-01,-1.973272114992141724e-01,9.310339093208312988e-01
-3.083738684654235840e-01,-1.838844060897827148e+00,5.088598251342773438e+00,2.303934842348098755e-02,2.794960737228393555e-01,9.335567355155944824e-01
3.913555294275283813e-03,5.527358055114746094e-01,5.518823623657226562e+00,4.900134727358818054e-02,-4.112310409545898438e-01,9.435939788818359375e-01
-1.726227700710296631e-01,-2.020596742630004883e+00,3.891584873199462891e+00,4.045964479446411133e-01,-8.140567690134048462e-02,9.423850178718566895e-01
-2.124117374420166016e+00,3.078788816928863525e-01,4.554710388183593750e+00,-1.500786095857620239e-01,-3.621953725814819336e-01,9.506283402442932129e-01
1.038234710693359375e+00,7.679973840713500977e-01,4.582590579986572266e+00,2.594506144523620605e-01,-4.549100995063781738e-01,9.489746093750000000e-01
1.246015071868896484e+00,-3.047700226306915283e-01,5.188147544860839844e+00,1.464169770479202271e-01,4.026258587837219238e-01,9.347576498985290527e-01
6.492919325828552246e-01,-2.892672419548034668e-01,3.789768218994140625e+00,2.000916004180908203e-01,2.042030245065689087e-01,9.469640851020812988e-01
2.122162818908691406e+00,-2.000994205474853516e+00,3.899700641632080078e+00,1.713549941778182983e-01,-4.607029259204864502e-02,9.302109479904174805e-01
-2.058910608291625977e+00,1.618121385574340820e+00,4.655797004699707031e+00,-2.692871987819671631e-01,-4.186234474182128906e-01,9.516399502754211426e-01
-8.008739352226257324e-01,-3.782541751861572266e-01,4.131051063537597656e+00,2.522495388984680176e-01,3.318551778793334961e-01,9.520181417465209961e-01
-3.620293736457824707e-01,3.374916017055511475e-01,4.015496730804443359e+00,-3.360248506069183350e-01,8.843715488910675049e-02,9.585235714912414551e-01
-1.003209114074707031e+00,2.041883468627929688e+00,4.088840961456298828e+00,-1.194859892129898071e-01,-4.103372693061828613e-01,9.508931040763854980e-01
-1.577942371368408203e+00,2.470497488975524902e-01,4.809773445129394531e+00,4.328158497810363770e-01,-2.123249620199203491e-01,9.505164623260498047e-01
1.092263162136077881e-01,8.055297136306762695e-01,3.762194633483886719e+00,-3.920393437147140503e-02,-3.093982934951782227e-01,9.554918408393859863e-01
-1.838484168052673340e+00,9.116353392601013184e-01,4.728152751922607422e+00,2.541999705135822296e-02,-3.836209177970886230e-01,9.529129266738891602e-01
-4.574706852436065674e-01,2.324419021606445312e-01,5.046789169311523438e+00,-1.138543337583541870e-01,-3.543347716331481934e-01,9.440517425537109375e-01
-2.938472926616668701e-01,-4.981975555419921875e-01,4.550665855407714844e+00,8.131075650453567505e-02,-1.197135597467422485e-01,9.453003406524658203e-01
-1.993014335632324219e+00,-1.877873897552490234e+00,4.197387695312500000e+00,2.136847972869873047e-01,1.011279374361038208e-01,9.469226002693176270e-01
-9.456625580787658691e-01,-6.873874664306640625e-01,4.089784622192382812e+00,1.183159798383712769e-01,8.923709392547607422e-03,9.506886005401611328e-01
-1.153108835220336914e+00,-1.577093362808227539e+00,4.997363567352294922e+00,-1.925924420356750488e-01,-2.429492026567459106e-02,9.374300837516784668e-01
-1.708111912012100220e-01,-1.856962442398071289e+00,4.838541507720947266e+00,3.731870949268341064e-01,-2.386015206575393677e-01,9.379351139068603516e-01
-1.694087028503417969e+00,1.524150371551513672e-01,4.484223365783691406e+00,-4.676415920257568359e-01,1.306933760643005371e-01,9.547703862190246582e-01
-1.192513227462768555e+00,-4.420926570892333984e-01,4.430130004882812500e+00,4.215219318866729736e-01,-1.201810091733932495e-01,9.492502212524414062e-01
-2.118408918380737305e+00,-7.560803890228271484e-01,3.784153699874877930e+00,-2.379580289125442505e-01,-1.617660075426101685e-01,9.540118575096130371e-01
-5.273663997650146484e-01,-2.906433641910552979e-01,4.883101463317871094e+00,-9.564064443111419678e-02,1.557987630367279053e-01,9.459570646286010742e-01
-1.695065736770629883e+00,1.582540512084960938e+00,4.927559375762939453e+00,4.849353730678558350e-01,-6.722012162208557129e-02,9.451345205307006836e-01
1.787555694580078125e+00,6.674967408180236816e-01,3.861070871353149414e+00,-1.463693976402282715e-01,-3.746993541717529297e-01,9.438238739967346191e-01
1.009377956390380859e+00,4.721136987209320068e-01,5.024721145629882812e+00,-4.231112003326416016e-01,-3.433529734611511230e-01,9.374700784683227539e-01
9.252395629882812500e-01,2.135374784469604492e+00,4.415345191955566406e+00,4.331335723400115967e-01,3.208106756210327148e-01,9.361877441406250000e-01
6.057297587394714355e-01,-2.521317899227142334e-01,4.364451885223388672e+00,3.961011767387390137e-01,-2.005534321069717407e-01,9.450196027755737305e-01
4.884036779403686523e-01,3.292334377765655518e-01,4.000442981719970703e+00,3.526476323604583740e-01,-9.057208895683288574e-02,9.505035877227783203e-01
-1.378067255020141602e+00,-1.354697942733764648e-01,4.846650123596191406e+00,-4.253151416778564453e-01,-3.618137836456298828e-01,9.448091387748718262e-01
8.756065368652343750e-01,2.826828062534332275e-01,5.011711120605468750e+00,2.183352857828140259e-01,2.205726355314254761e-01,9.415439963340759277e-01
5.480852723121643066e-01,-3.388078808784484863e-01,3.717430353164672852e+00,8.894677460193634033e-02,-1.127462536096572876e-01,9.485567212104797363e-01
-1.856101989746093750e+00,1.179951429367065430e+00,4.439432144165039062e+00,8.193824440240859985e-02,3.400771319866180420e-02,9.570682048797607422e-01
2.074813842773437500e+00,1.051150411367416382e-01,5.070803165435791016e+00,-3.785122632980346680e-01,8.984430134296417236e-02,9.292795062065124512e-01
1.649798512458801270e+00,9.877508282661437988e-01,3.715073108673095703e+00,-2.707891725003719330e-02,-4.271709322929382324e-01,9.469025731086730957e-01
-1.602618768811225891e-02,6.429350376129150391e-01,4.985062122344970703e+00,-4.182652831077575684e-01,-3.190277814865112305e-01,9.434339404106140137e-01
1.812482833862304688e+00,-5.936203598976135254e-01,3.731890201568603516e+00,2.206687182188034058e-01,-1.617549806833267212e-01,9.367590546607971191e-01
-1.625307559967041016e+00,9.822492599487304688e-01,3.646744728088378906e+00,3.745482563972473145e-01,-2.211589962244033813e-01,9.620525836944580078e-01
2.017073154449462891e+00,-9.950436949729919434e-01,4.020346164703369141e+00,-1.265067309141159058e-01,4.539951086044311523e-01,9.330802559852600098e-01
-2.033130645751953125e+00,5.593307614326477051e-01,3.931110382080078125e+00,-2.186512202024459839e-01,-3.351990580558776855e-01,9.575125575065612793e-01
-1.096953302621841431e-01,-5.425867438316345215e-01,5.490199089050292969e+00,1.022405028343200684e-01,4.287723302841186523e-01,9.381389021873474121e-01
-2.030720472335815430e+00,9.647521972656250000e-01,4.491037845611572266e+00,1.106650084257125854e-01,-1.168158799409866333e-01,9.559918045997619629e-01
-1.142829954624176025e-01,-1.915399193763732910e+00,5.136626243591308594e+00,1.249362528324127197e-02,3.078766465187072754e-01,9.323246479034423828e-01
1.429750442504882812e+00,-1.139785885810852051e+00,4.964530944824218750e+00,-1.722102761268615723e-01,-2.615925669670104980e-01,9.264242053031921387e-01
6.369054913520812988e-01,-1.168293595314025879e+00,4.174409866333007812e+00,2.197691425681114197e-02,-4.509724974632263184e-01,9.364983439445495605e-01
-8.173533082008361816e-01,-1.259372472763061523e+00,5.564400672912597656e+00,4.318798333406448364e-02,-7.592225819826126099e-02,9.354659914970397949e-01
8.958896398544311523e-01,1.433256864547729492e+00,4.501852512359619141e+00,-4.059750735759735107e-01,-2.128850966691970825e-01,9.450603723526000977e-01
6.293089985847473145e-01,6.071657314896583557e-02,4.164419651031494141e+00,1.876614689826965332e-01,-4.293267726898193359e-01,9.473823308944702148e-01
-4.093718528747558594e-01,-6.207027435302734375e-01,6.030755519866943359e+00,6.536532193422317505e-03,1.507537215948104858e-01,9.327218532562255859e-01
7.769291102886199951e-02,1.125164151191711426e+00,4.516428470611572266e+00,-3.273735642433166504e-01,-3.859739303588867188e-01,9.474933743476867676e-01
-1.138386487960815430e+00,2.631781399250030518e-01,4.542166709899902344e+00,1.133354306221008301e-01,-1.854655146598815918e-02,9.526499509811401367e-01
-1.259785056114196777e+00,-1.132793426513671875e+00,5.200645923614501953e+00,3.728456795215606689e-01,2.386392802000045776e-01,9.343666434288024902e-01
2.029771327972412109e+00,-1.995492696762084961e+00,4.222051620483398438e+00,-3.483242690563201904e-01,-2.639517933130264282e-02,9.244135618209838867e-01
-3.495800793170928955e-01,-1.992154598236083984e+00,3.781777858734130859e+00,2.823789119720458984e-01,2.928087115287780762e-01,9.403234720230102539e-01
1.144459962844848633e+00,8.866966962814331055e-01,4.285581588745117188e+00,-9.270070493221282959e-02,-3.066931366920471191e-01,9.467542171478271484e-01
-8.513812422752380371e-01,-1.578648686408996582e+00,3.659548521041870117e+00,3.503199219703674316e-01,2.003191858530044556e-01,9.447005987167358398e-01
2.057708978652954102e+00,-9.193384647369384766e-01,3.873898744583129883e+00,-4.347395151853561401e-04,-1.582945883274078369e-02,9.312875866889953613e-01
2.007827043533325195e+00,6.313586831092834473e-01,4.194634437561035156e+00,-2.630912698805332184e-02,-1.556410491466522217e-01,9.416113495826721191e-01
8.560882806777954102e-01,8.504696488380432129e-01,4.151609897613525391e+00,3.740108013153076172e-01,2.319876253604888916e-01,9.493532776832580566e-01
-2.312015056610107422e+00,5.521910190582275391e-01,3.962823390960693359e+00,-1.823977380990982056e-01,3.737289905548095703e-01,9.642652869224548340e-01
4.438065886497497559e-01,6.398749947547912598e-01,4.708497047424316406e+00,8.148231357336044312e-02,-3.688222169876098633e-01,9.473622441291809082e-01
-7.463470697402954102e-01,-1.071952655911445618e-01,4.171380996704101562e+00,2.264191806316375732e-01,1.128291636705398560e-01,9.528905153274536133e-01
6.101893186569213867e-01,-1.053661584854125977e+00,4.415646076202392578e+00,-2.736862599849700928e-01,3.522857427597045898e-01,9.370349049568176270e-01
-5.471245050430297852e-01,1.686310768127441406e+00,5.133679389953613281e+00,4.775891080498695374e-03,7.701177895069122314e-02,9.480202794075012207e-01
2.021260023117065430e+00,2.953639924526214600e-01,4.414059638977050781e+00,-1.492583304643630981e-01,2.982803434133529663e-02,9.373443722724914551e-01
-9.042143225669860840e-01,-1.053149342536926270e+00,4.610465049743652344e+00,3.552085161209106445e-01,2.391815334558486938e-01,9.431172609329223633e-01
1.803760528564453125e+00,-1.647279739379882812e+00,4.151212215423583984e+00,3.189375996589660645e-02,3.219546675682067871e-01,9.300453066825866699e-01
4.976825416088104248e-01,4.261505603790283203e-01,4.481234073638916016e+00,-3.415741622447967529e-01,-2.684313058853149414e-01,9.460435509681701660e-01
1.799311876296997070e+00,-2.054302453994750977e+00,3.902150392532348633e+00,3.059208691120147705e-01,8.663178235292434692e-02,9.313955307006835938e-01
-1.577831506729125977e+00,1.055122375488281250e+00,3.998068571090698242e+00,1.158957853913307190e-01,-4.115434288978576660e-01,9.587089419364929199e-01
8.087178468704223633e-01,-2.112290620803833008e+00,4.531101226806640625e+00,-1.298961490392684937e-01,1.922832131385803223e-01,9.301092624664306641e-01
1.078226208686828613e+00,2.097925186157226562e+00,3.730492591857910156e+00,2.276869565248489380e-01,1.410585790872573853e-01,9.477232694625854492e-01
2.080775499343872070e+00,-1.300416469573974609e+00,3.966515779495239258e+00,-8.664925396442413330e-02,1.746912002563476562e-01,9.296456575393676758e-01
7.250341773033142090e-01,-4.089739918708801270e-01,5.062477111816406250e+00,1.619000583887100220e-01,-2.888906598091125488e-01,9.400663971900939941e-01
-9.539107978343963623e-02,-7.001633644104003906e-01,5.244966506958007812e+00,-4.278281331062316895e-01,5.703114718198776245e-02,9.355326890945434570e-01
