"{1.1891623976691034*^-8, {0.6970870269785804, 0.6938059788171916, 2.459939136916565, 0.643945776897028, 0.6550779917885927, 2.456293521587506}}","{-4., 4., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{0.00004395411867512719, {0.72097740883023, 0.717535785919988, 2.436186776775747, 0.6674073918454445, 0.6785042974455301, 2.4323763779867043}}","{-4., 4., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.3700163867882643*^-8, {0.7452845687723518, 0.7416683199617435, 2.4120350103442414, 0.6912335835646549, 0.7022959778355047, 2.4080455165193566}}","{-4., 4., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.601228966965415*^-9, {0.7700513699604787, 0.7662444194332715, 2.3874419079905325, 0.715460938761156, 0.7264896754603098, 2.3832565668067915}}","{-4., 4., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.6204807256911132*^-9, {0.5423716625060181, 0.5384603036815369, 2.61569812022406, 2.652072286150247, 0.5011262060161987, 2.6112357745676342}}","{-4., 5., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.785733807917136*^-9, {0.5642547051909927, 0.5601916974969002, 2.5939333703378016, 2.6304257398572286, 0.5227337682511076, 2.5893168170484326}}","{-4., 5., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.3271108292626974*^-9, {0.5863584771530042, 0.5821326761319091, 2.57196063435647, 2.608589560549211, 0.5445317163726352, 2.567178292976068}}","{-4., 5., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.497944597410857*^-8, {0.6087042534862944, 0.604303516520164, 2.5497597313962137, 2.5865450318862973, 0.5665387948847902, 2.544798992608037}}","{-4., 5., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.081375650116784*^-9, {0.6313152341823152, 0.6267262672336466, 2.527308723358406, 2.56427190271392, 0.5887752875958557, 2.522155791264967}}","{-4., 5., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.47901644125225*^-6, {0.6542168458176815, 0.6494250262321858, 2.5045836512005253, 2.541748175640506, 0.6112632503151744, 2.499223344481913}}","{-4., 5., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{8.137518231611781*^-9, {0.6774371299959391, 0.6724262662448369, 2.481558172838946, 2.51894973782933, 0.6340267842308684, 2.475973740100596}}","{-4., 5., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{9.835292852055775*^-9, {0.7010071382373682, 0.6957592352005763, 2.4582032425633256, 2.4958502205461275, 0.6570923698254053, 2.4523760269980133}}","{-4., 5., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{0.00006101575815355399, {0.7249616344118845, 0.7194563277496469, 2.4344860449883594, 2.4724200704753287, 0.6804893283048526, 2.4283953803995613}}","{-4., 5., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{9.68959927298048*^-9, {0.7493391597424075, 0.7435542007128795, 2.410372057500835, 2.448627906308458, 0.7042499491669746, 2.4039940887563347}}","{-4., 5., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.979464491546944*^-9, {0.7741840162515443, 0.768093450184836, 2.3858191084817864, 2.4244364317819236, 0.728410788512901, 2.379127412369845}}","{-4., 5., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.63342393560198*^-9, {0.5064406517988533, 2.615479335295764, 0.5378468524528491, 0.5328498487712856, 2.6211875022588593, 2.6469176420750533}}","{-3., -5., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.1590079276103701*^-6, {0.5280604709049045, 2.5935415704094735, 0.5597470461002648, 0.5545569065369806, 2.5994462515691854, 2.625259663916771}}","{-3., -5., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.2218990215558903*^-9, {0.5498730201471312, 2.571384204357561, 0.581867764412131, 0.576470254296598, 2.577500185347847, 2.6034098060432687}}","{-3., -5., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.7972204479749394*^-9, {0.5718972395426699, 2.5489860070865236, 0.60423026811253, 0.5986099078231792, 2.5553293856378425, 2.581349217654673}}","{-3., -5., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{8.862124690960196*^-8, {0.5941536161768527, 2.5263238366103464, 0.626857757328306, 0.6209975997683871, 2.5329122150117285, 2.559057438239404}}","{-3., -5., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.457918225866575*^-9, {0.6166644456576128, 2.5033723284130853, 0.6497756574171365, 0.643657065191718, 2.5102250570563545, 2.5365122265821602}}","{-3., -5., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.2263429924754507*^-7, {0.6394541093468255, 2.4801035355663976, 0.6730119898827831, 0.6666143562776903, 2.4872419949343856, 2.513689259051141}}","{-3., -5., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.5880754587935333*^-7, {0.6625494110608756, 2.4564864885777014, 0.6965978111927387, 0.6898982262297714, 2.463934436038343, 2.490561807801055}}","{-3., -5., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.264911616191995*^-9, {0.6859799806760222, 2.4324866589798804, 0.7205677566751026, 0.7135405940943692, 2.440270653526879, 2.4671003271989598}}","{-3., -5., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.1564877957935275*^-9, {0.7097787689429984, 2.4080652942404766, 0.7449606997666709, 0.7375771150510102, 2.4162152181614154, 2.4432719668011202}}","{-3., -5., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{9.70435605592608*^-9, {0.7339826494345479, 2.3831786052835886, 0.7698205817331779, 0.7620478789023875, 2.3917283120911774, 2.419039975370024}}","{-3., -5., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.6137833771377686*^-9, {0.5091894029036849, 2.620634171065891, 0.5324831276182947, 0.527526849874384, 2.6263033789232892, 2.644169598642255}}","{-3., -4., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{2.7656362274521674*^-9, {0.5308316781144016, 2.5987011883677855, 0.5543772872616636, 0.5492301002993507, 2.604564747478794, 2.622489216893447}}","{-3., -4., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.338603222973365*^-9, {0.5526689685094891, 2.576550405801354, 0.5764899733783287, 0.5711377935565093, 2.582622975549677, 2.600614709727668}}","{-3., -4., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.767380420631362*^-9, {0.5747203836830205, 2.55416074553213, 0.598842293706239, 0.5932697914522571, 2.5604582727553513, 2.5785270062045837}}","{-3., -4., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.075354069576622*^-8, {0.5970066274217323, 2.531509236080552, 0.6214572549847498, 0.6156476642014398, 2.5380491519332415, 2.5562054475680704}}","{-3., -4., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{2.364499072998047*^-6, {0.6195502225860873, 2.508570725896588, 0.6443600566492743, 0.6382949497604649, 2.515372176434523, 2.5336275589017965}}","{-3., -4., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.2376835999738577*^-8, {0.6423758836852246, 2.4853174644625167, 0.6675784776901776, 0.6612374894054214, 2.4924016101375344, 2.5107687059114885}}","{-3., -4., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{2.2930922090842388*^-8, {0.6655106941368945, 2.4617187924845934, 0.6911432576725711, 0.6845037615022004, 2.469109118081373, 2.4876018606825685}}","{-3., -4., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{0.000016011901750345957, {0.688984726964345, 2.4377404132289, 0.7150887267843176, 0.7081253236153466, 2.4454633634531295, 2.4640970391912065}}","{-3., -4., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.0947764758718636*^-9, {0.7128312674420377, 2.4133441965057365, 0.7394531868124489, 0.7321376387479632, 2.4214288801428023, 2.4402210739078556}}","{-3., -4., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.082687404875354*^-8, {0.73708784881021, 2.3884865806422297, 0.7642802140807701, 0.756580186966914, 2.3969666081871224, 2.41593654196121}}","{-3., -4., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.3299553205023346*^-9, {0.5120315470273589, 0.5186539253535944, 0.5272058177692406, 0.522289093266414, 2.631334086402124, 2.6413281946742413}}","{-3., -3., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.5512188091062253*^-8, {0.5336973101093302, 0.5405724342859195, 0.5490946733639762, 0.5439892088151159, 2.60959744141864, 2.619624397608353}}","{-3., -3., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.81646160672115*^-9, {0.555560461406003, 0.5627071036382092, 0.5712001534974801, 0.5658919958663002, 2.5876592496626714, 2.5977241075500115}}","{-3., -3., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.878483983645668*^-9, {0.5776403041407097, 0.5850788698182727, 0.5935432102843586, 0.5880171799060615, 2.5654998430482725, 2.5756080607223653}}","{-3., -3., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.8206880298367035*^-9, {0.5999577644467952, 0.6077105405768308, 0.6161466702280631, 0.6103861736650816, 2.543097876169704, 2.553255377194574}}","{-3., -3., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.750805686011491*^-6, {0.6225356423869002, 0.6306270939576887, 0.6390355225165076, 0.6330223410710891, 2.520430074647615, 2.530643330558757}}","{-3., -3., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.716254926344463*^-9, {0.6453988913795555, 0.6538560090656073, 0.662237305905207, 0.6559512857959456, 2.4974708954075524, 2.5077469734361215}}","{-3., -3., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.940698947382408*^-9, {0.6685750008019203, 0.6774277357816382, 0.6857824688673958, 0.6792012633562291, 2.4741922239782235, 2.484538949852978}}","{-3., -3., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.45859431039258*^-9, {0.6920943913140861, 0.7013761692127382, 0.7097049554570259, 0.7028035888066092, 2.4505628639313857, 2.4609889090790253}}","{-3., -3., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.8106159982145*^-9, {0.7159909480518447, 0.725739308854499, 0.7340428109548283, 0.7267932051910246, 2.4265480258318304, 2.4370630725107483}}","{-3., -3., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.856574430118603*^-8, {0.7403026544392254, 0.7505600462585161, 0.7588389821943242, 0.7512093553262983, 2.402108651690735, 2.412723583025356}}","{-3., -3., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.3979119403031155*^-9, {0.5149675367739994, 0.5202075623922525, 0.5220147597103266, 0.5171364428261953, 2.6362797425158213, 2.6383929785031874}}","{-3., -2., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.4509506607572055*^-9, {0.536657846577118, 0.5420980961868674, 0.5438990230557246, 0.538834072428454, 2.6145444687075257, 2.6166647104398946}}","{-3., -2., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.969893122631219*^-9, {0.5585480182712864, 0.5642033421942138, 0.5659980963750745, 0.5607326834249557, 2.5926091625835905, 2.5947374812987363}}","{-3., -2., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.6677688523448824*^-9, {0.5806575583231213, 0.5865441015284867, 0.5883327841157916, 0.5828518719714711, 2.5704542721249246, 2.572591824905666}}","{-3., -2., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.8041277894739052*^-9, {0.6030076269527096, 0.6091430260001397, 0.6109257418932987, 0.6052129016066002, 2.548058585416599, 2.5502066284543243}}","{-3., -2., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.6574337311214684*^-9, {0.6256212915739947, 0.6320249085913282, 0.6338017673762142, 0.6278389593170671, 2.5253989761257185, 2.5275588798628714}}","{-3., -2., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.191602916167731*^-9, {0.6485238283723519, 0.655217031256082, 0.6569881480552024, 0.6507554600290875, 2.50245010072462, 2.504623368552478}}","{-3., -2., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.443463858823667*^-9, {0.6717430835279252, 0.6787495843446429, 0.6805150808301957, 0.6739904120651729, 2.4791840351422714, 2.4813723253888558}}","{-3., -2., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.337805075839763*^-9, {2.47898532997766, 0.702656176936426, 0.7044161827316219, 0.6975748582925599, 2.4555698362868847, 2.457774989073095}}","{-3., -2., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.018281489445717*^-8, {0.7192586988808348, 0.7269744641019283, 0.728729117897047, 0.7215434153370853, 2.431573005743309, 2.433797077109232}}","{-3., -2., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.375658169949341*^-9, {0.7436280356076521, 0.7517469236822916, 0.7534963769220477, 0.745934935503395, 2.407154835108976, 2.4094001344709906}}","{-3., -2., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.360949086178664*^-9, {0.5179978466699733, 0.5218470436118715, 0.5169098008472327, 0.512068772281277, 2.641140456068498, 2.6353634768140997}}","{-3., -1., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{0.00003195955542395327, {0.539713925438503, 0.5437103822587044, 0.5387902047931357, 0.5337645606523207, 2.619405712544295, 2.6136094770083718}}","{-3., -1., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.9619677739936835*^-9, {0.5616321838300828, 0.565786833550456, 0.5608836066116218, 0.5556596902978185, 2.5974728582933038, 2.5916542874169006}}","{-3., -1., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.6944142825571777*^-7, {0.5837727302639709, 0.5880974224703807, 0.5832107950879436, 0.5777736790424445, 2.5753217227201004, 2.569477714541683}}","{-3., -1., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.523819868943095*^-8, {0.6061568431858887, 0.6106645373376295, 0.6057942239744756, 0.6001276358310362, 2.5529314642604146, 2.5470585753803636}}","{-3., -1., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.5808540643250073*^-7, {0.6288078726281754, 0.633512799996147, 0.6286585013155398, 0.6227445819327564, 2.5302791010673737, 2.524373569250623}}","{-3., -1., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.244563350273587*^-9, {0.6517514252414822, 0.6566692919441199, 0.651830697081997, 0.6456497445789776, 2.507339460035915, 2.5013971625649334}}","{-3., -1., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.922281094497794*^-8, {0.6750157329111712, 0.680163973820547, 0.6753407512030267, 0.6688709083046482, 2.48408481316259, 2.4781011988032127}}","{-3., -1., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.7158206212010355*^-6, {0.6986320972290833, 0.7040301774186177, 0.699221973638665, 0.6924388590771119, 2.460484435348402, 2.4544544810642117}}","{-3., -1., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.9158568870383586*^-9, {0.7226354527617901, 0.7283052410671441, 0.7235116803601596, 0.7163878930884857, 2.4365041510070347, 2.430422156811166}}","{-3., -1., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.0081174791827851*^-7, {0.7470650122433803, 0.7530312467511977, 0.7482519197761348, 0.740756508638553, 2.4121055271143037, 2.4059651762128977}}","{-3., -1., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.3754810818305144*^-9, {0.5211229737967867, 0.5235721050222417, 2.629432427520526, 0.5070859646242999, 2.64591632726819, 2.6322391935671305}}","{-3., 0., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.996194404397556*^-9, {0.5428656902021599, 0.5454086607482893, 2.607556307206736, 0.5287804937725182, 2.6241820161264604, 2.6104586796475786}}","{-3., 0., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.220328889395967*^-9, {0.5648135290153905, 0.5674572808657854, 2.5854687432915364, 0.5506728619410483, 2.6022504701060867, 2.5884739563628125}}","{-3., 0., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.726463986083149*^-9, {0.5869864348264344, 0.5897385180866176, 2.5631492037598567, 0.5727824270761923, 2.580102349400835, 2.566265121256972}}","{-3., 0., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.576529338913656*^-9, {0.6094060723585816, 0.6122747379423142, 2.540575347660247, 0.5951301779043151, 2.5577166867722054, 2.5438105591581617}}","{-3., 0., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.0765477512335804*^-6, {0.6320960913703297, 0.6350904054049886, 2.517722735543339, 0.6177389853289057, 2.5350706460334083, 2.5210866820717914}}","{-3., 0., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.782215202117926*^-8, {0.6550824486522983, 0.6582124067933341, 2.494564527082001, 0.6406338886718518, 2.512139191358925, 2.4980675908213117}}","{-3., 0., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.062531190107046*^-9, {0.6783937784882582, 0.6816704916232426, 2.4710710030248326, 0.6638424704840652, 2.488894803810506, 2.4747247428609938}}","{-3., 0., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.6698424482938407*^-8, {0.7020618631412968, 0.7054977344401319, 2.4472091427189295, 0.6873952641530362, 2.4653069841104807, 2.4510264484753495}}","{-3., 0., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.35122087478961*^-9, {0.726122192288662, 0.7297311600766117, 2.4229419803338685, 0.7113262868115444, 2.4413417667929296, 2.426937332446496}}","{-3., 0., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.287204834244054*^-8, {2.423442785811658, 0.7544124940948812, 2.3982278632307543, 0.7356736778914393, 2.4169610756059785, 2.40241763958287}}","{-3., 0., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{2.0973180992298636*^-9, {0.5243434390391734, 0.5253824918501345, 2.627829590788204, 0.5021879118776309, 0.49725179874321546, 2.6290196090713267}}","{-3., 1., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.494963409297319*^-7, {0.5461140833585286, 0.5471930141123014, 2.6059806270730785, 0.5238817919089169, 0.5189629302095308, 2.6072112471620623}}","{-3., 1., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.738059888607755*^-9, {0.5680926520017918, 0.5692143986090739, 2.583921579291801, 0.5457720547932466, 0.540870185124125, 2.5851958912832314}}","{-3., 1., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.643166655960125*^-9, {0.5902993125001107, 0.5914670842938218, 2.561632070777447, 0.5678779511207784, 0.5629928087054457, 2.562953400970345}}","{-3., 1., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.989270726020674*^-8, {0.6127560055177336, 0.6139733056505564, 2.539089897886704, 0.5902203431196594, 0.5853516533005085, 2.5404618908368324}}","{-3., 1., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.097815975723023*^-9, {0.6354866961541271, 0.6367573736681026, 2.516270797331297, 0.6128219533183923, 0.6079694314961084, 2.517697457617252}}","{-3., 1., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.249893888104289*^-8, {0.6585177034974334, 0.6598460083207583, 2.4931481049959214, 0.6357076582887699, 0.6308710064974027, 2.494633849720562}}","{-3., 1., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.4649257768223313*^-9, {0.6818780924014528, 0.6832687437582826, 2.4696923538382167, 0.6589048363270116, 0.6540837412790157, 2.471242087449803}}","{-3., 1., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{0.000023351776348927054, {0.7056002147394678, 0.7070584794599439, 2.445870590535661, 0.6824439067228268, 0.6776380011489862, 2.447489936061924}}","{-3., 1., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.623288381573467*^-9, {0.7297199494458488, 0.7312517632492794, 2.4216467601565026, 0.7063582662041108, 0.7015672702029601, 2.4233415747648093}}","{-3., 1., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.487267304291592*^-9, {0.7542781041819674, 0.755890169048257, 2.396979005275338, 0.7306860744926583, 0.7259095728664612, 2.3987563972770816}}","{-3., 1., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{9.845265427720421*^-8, {0.5276597876209613, 0.5272779584278938, 2.626141197496048, 0.49737451493553775, 0.49918123188923696, 2.625704178984645}}","{-3., 2., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.629971787967487*^-9, {0.5494595721284972, 0.5490630655596407, 2.6043187348515024, 0.5190683227335269, 0.5208687224087324, 2.603866771308153}}","{-3., 2., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.348484936353321*^-9, {0.5714701794599351, 0.5710579121582972, 2.582287503416587, 0.540957135961878, 0.542751312786114, 2.581819467051749}}","{-3., 2., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.982172471484877*^-9, {0.5937120371528024, 0.5932828303301564, 2.560027219066127, 0.5630600999867654, 0.5648481508517037, 2.5595418830971584}}","{-3., 2., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{0.000047088899904767214, {0.6162074978218063, 0.6157598111166991, 2.537515506058527, 0.585397778981451, 0.5871800619771096, 2.5370115873443275}}","{-3., 2., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{6.072271770305118*^-9, {0.6389804648058842, 0.6385133850512414, 2.514729220465422, 0.6079932980965944, 0.6097694014521075, 2.5142051321631396}}","{-3., 2., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{2.9917272287116644*^-9, {0.6620580341655654, 0.6615697455226767, 2.491640924732997, 0.6308708343524765, 0.6326411246136128, 2.4910950987933775}}","{-3., 2., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{7.973068503348018*^-9, {0.6854695894116921, 0.6849583543599095, 2.4682216886355066, 0.6540577601750976, 0.6558223514912613, 2.4676523205162297}}","{-3., 2., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.666550732298624*^-9, {0.7092479439565472, 0.7087118208961783, 2.44443901078655, 0.6775841611464507, 0.6793431741004459, 2.4438440849547747}}","{-3., 2., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{8.642846909549237*^-9, {0.7334298093559973, 0.7328666152641528, 2.4202565504228866, 0.7014835224517959, 0.7032370855632234, 2.419633801616603}}","{-3., 2., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.489434677589188*^-9, {0.7580565372803334, 0.7574638005681744, 2.3956333997702104, 0.725793351574529, 0.7275416027008264, 2.3949802645596048}}","{-3., 2., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.195523593046906*^-9, {0.5310725897388461, 0.5292582670821708, 2.62436750321511, 0.49264568218523064, 0.5011949816831097, 2.622292335492628}}","{-3., 3., 265.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{2.228148128086341*^-9, {0.5529027553803054, 0.5510185649348948, 2.602570927187626, 0.5143399819035548, 0.5228593765911146, 2.6004246385882346}}","{-3., 3., 266.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.653505180904869*^-9, {0.5749467675661891, 0.572987557540084, 2.580566800297549, 0.5362279827599798, 0.5447179174231286, 2.5783440289050636}}","{-3., 3., 267.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.630983235394253*^-9, {0.5972253139170529, 0.5951854769927121, 2.558334950978959, 0.5583287333478524, 0.566789665540908, 2.5560298642429893}}","{-3., 3., 268.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.688077312337618*^-9, {0.6197609160807974, 0.617634319849717, 2.5358534534100103, 0.5806628659802147, 0.5890952684173087, 2.533459676173496}}","{-3., 3., 269.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.940698490519489*^-9, {0.6425782172743763, 0.640358121427729, 2.513098355364224, 0.6032528372696824, 0.6116572009022108, 2.510608884004501}}","{-3., 3., 270.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.086391376926813*^-9, {0.6657043258917548, 0.6633832828877608, 2.4900433531871005, 0.6261232138264732, 0.6345000510043898, 2.4874504534929693}}","{-3., 3., 271.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{3.934357999425711*^-9, {0.6891692298901901, 0.6867389648553114, 2.4666594013508445, 0.6493010135072745, 0.6576508622534213, 2.463954483886018}}","{-3., 3., 272.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{4.253561410060768*^-9, {0.7130063008377379, 0.7104575649386269, 2.44291423875786, 0.6728161169077543, 0.6811395458810273, 2.4400877078326926}}","{-3., 3., 273.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{1.7233225247049285*^-9, {0.7372529126406382, 0.7345753024719512, 2.418771808842342, 0.6967017676252147, 0.7049993819910444, 2.4158128758678923}}","{-3., 3., 274.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
"{5.819135713258958*^-9, {0.7619512086905701, 0.7591329414615429, 2.394191542909146, 0.7209951859153481, 0.7292676350302467, 2.3910879944654857}}","{-3., 3., 275.}","{{1., 0., 0.}, {0., 1., 0.}, {0., 0., 1.}}"
