2.78,3.80,2.13,0,4,2,0.02
2.76,3.81,2.10,0,4,2,0.02
2.75,3.82,2.08,0,4,2,0.02
2.73,3.82,2.05,0,4,2,0.02
2.70,3.81,2.03,0,4,2,0.02
2.68,3.81,2.00,0,4,2,0.02
2.65,3.80,1.98,0,4,2,0.02
2.62,3.78,1.96,0,4,2,0.02
2.59,3.77,1.93,0,4,2,0.02
2.55,3.75,1.91,0,4,2,0.02
2.51,3.72,1.89,0,4,2,0.02
2.47,3.69,1.87,0,4,2,0.02
2.43,3.66,1.85,0,4,2,0.02
2.38,3.63,1.83,0,4,2,0.02
2.33,3.59,1.81,0,4,2,0.02
2.28,3.56,1.79,0,4,2,0.02
2.23,3.53,1.77,0,4,2,0.02
2.18,3.51,1.75,0,4,2,0.02
2.13,3.49,1.74,0,3,2,0.02
2.08,3.48,1.72,0,3,2,0.02
2.03,3.47,1.70,0,3,2,0.02
1.97,3.46,1.68,0,3,2,0.02
1.92,3.46,1.67,0,3,2,0.02
1.87,3.46,1.65,0,3,2,0.02
1.82,3.46,1.64,0,3,2,0.02
1.77,3.46,1.62,0,3,2,0.02
1.72,3.45,1.61,0,3,2,0.02
1.67,3.44,1.59,0,3,2,0.02
1.63,3.42,1.58,0,3,2,0.02
1.58,3.40,1.56,0,3,2,0.02
1.54,3.38,1.55,0,3,2,0.02
1.50,3.36,1.54,0,3,2,0.02
1.45,3.35,1.52,0,3,2,0.02
1.41,3.34,1.51,0,3,2,0.02
1.37,3.33,1.49,0,3,1,0.02
1.33,3.33,1.48,0,3,1,0.02
1.29,3.32,1.46,0,3,1,0.02
1.26,3.32,1.44,0,3,1,0.02
1.22,3.30,1.43,0,3,1,0.02
1.18,3.29,1.41,0,3,1,0.02
1.15,3.27,1.39,0,3,1,0.02
1.11,3.24,1.37,0,3,1,0.02
1.08,3.22,1.35,0,3,1,0.02
1.05,3.19,1.34,0,3,1,0.02
1.02,3.16,1.32,0,3,1,0.02
0.98,3.12,1.31,0,3,1,0.02
0.95,3.08,1.29,0,3,1,0.02
0.92,3.04,1.27,0,3,1,0.02
0.89,2.99,1.26,0,3,1,0.02
0.87,2.95,1.25,0,3,1,0.02
0.84,2.92,1.23,0,3,1,0.02
0.81,2.89,1.22,0,3,1,0.02
0.78,2.86,1.20,0,3,1,0.02
0.76,2.84,1.19,0,3,1,0.02
0.73,2.82,1.18,0,3,1,0.02
0.71,2.81,1.17,0,3,1,0.02
0.68,2.81,1.15,0,3,1,0.02
0.66,2.79,1.14,0,3,1,0.02
0.64,2.78,1.13,0,3,1,0.02
0.62,2.76,1.12,0,3,1,0.02
0.59,2.74,1.11,0,3,1,0.02
0.57,2.71,1.10,0,3,1,0.02
0.55,2.68,1.08,0,3,1,0.02
0.53,2.65,1.07,0,3,1,0.02
0.51,2.62,1.06,0,3,1,0.02
0.49,2.58,1.05,0,3,1,0.02
0.47,2.54,1.04,0,3,1,0.02
0.45,2.49,1.03,0,2,1,0.02
0.43,2.45,1.02,0,2,1,0.02
0.42,2.40,1.02,0,2,1,0.02
0.40,2.34,1.01,0,2,1,0.02
0.38,2.29,1.00,0,2,1,0.02
0.36,2.24,0.99,0,2,1,0.02
0.35,2.19,0.98,0,2,1,0.02
0.33,2.15,0.97,0,2,1,0.02
0.32,2.12,0.97,0,2,1,0.02
0.30,2.09,0.96,0,2,1,0.02
0.29,2.06,0.95,0,2,1,0.02
0.27,2.04,0.94,0,2,1,0.02
0.26,2.03,0.94,0,2,1,0.02
0.24,2.02,0.93,0,2,1,0.02
0.23,2.01,0.92,0,2,1,0.02
0.22,2.01,0.91,0,2,1,0.02
0.20,2.01,0.91,0,2,1,0.02
0.19,2.01,0.90,0,2,1,0.02
0.18,2.02,0.89,0,2,1,0.02
0.17,2.03,0.89,0,2,1,0.02
0.16,2.05,0.88,0,2,1,0.02
0.14,2.07,0.88,0,2,1,0.02
0.13,2.09,0.87,0,2,1,0.02
0.12,2.12,0.87,0,2,1,0.02
0.11,2.15,0.86,0,2,1,0.02
0.10,2.19,0.85,0,2,1,0.02
0.09,2.23,0.85,0,2,1,0.02
0.08,2.27,0.84,0,2,1,0.02
0.07,2.31,0.84,0,2,1,0.02
0.06,2.36,0.83,0,2,1,0.02
0.05,2.41,0.83,0,2,1,0.02
0.04,2.45,0.83,0,2,1,0.02
0.03,2.49,0.82,0,2,1,0.02
0.03,2.53,0.82,0,3,1,0.02
0.02,2.56,0.81,0,3,1,0.02
0.01,2.58,0.80,0,3,1,0.02
0.00,2.60,0.80,0,3,1,0.02
-0.01,2.62,0.79,0,3,1,0.02
-0.02,2.63,0.78,0,3,1,0.02
-0.02,2.64,0.77,0,3,1,0.02
-0.03,2.65,0.76,0,3,1,0.02
-0.04,2.65,0.75,0,3,1,0.02
-0.04,2.64,0.74,0,3,1,0.02
-0.05,2.64,0.73,0,3,1,0.02
-0.06,2.62,0.71,0,3,1,0.02
-0.07,2.61,0.70,0,3,1,0.02
-0.07,2.59,0.69,0,3,1,0.02
-0.08,2.57,0.68,0,3,1,0.02
-0.08,2.54,0.67,0,3,1,0.02
-0.09,2.52,0.66,0,3,1,0.02
-0.10,2.51,0.65,0,3,1,0.02
-0.10,2.49,0.64,0,2,1,0.02
-0.11,2.49,0.63,0,2,1,0.02
-0.11,2.48,0.61,0,2,1,0.02
-0.12,2.49,0.60,0,2,1,0.02
-0.12,2.49,0.58,0,2,1,0.02
-0.13,2.50,0.56,0,2,1,0.02
-0.13,2.51,0.54,0,3,1,0.02
-0.14,2.53,0.52,0,3,1,0.02
-0.14,2.55,0.49,0,3,0,0.02
-0.15,2.57,0.46,0,3,0,0.02
-0.15,2.60,0.43,0,3,0,0.02
-0.16,2.63,0.40,0,3,0,0.02
-0.16,2.67,0.36,0,3,0,0.02
-0.17,2.70,0.33,0,3,0,0.02
-0.17,2.74,0.29,0,3,0,0.02
-0.17,2.79,0.25,0,3,0,0.02
-0.18,2.83,0.21,0,3,0,0.02
-0.18,2.86,0.17,0,3,0,0.02
-0.18,2.89,0.14,359,3,0,0.02
-0.19,2.92,0.11,358,3,0,0.02
-0.19,2.94,0.08,357,3,0,0.02
-0.19,2.96,0.05,355,3,0,0.02
-0.19,2.97,0.03,354,3,0,0.02
-0.20,2.98,0.00,353,3,0,0.02
-0.20,3.00,-0.03,352,3,0,0.02
-0.20,3.01,-0.05,350,3,0,0.02
-0.21,3.04,-0.07,349,3,0,0.02
-0.21,3.06,-0.10,348,3,0,0.02
-0.21,3.09,-0.12,346,3,0,0.02
-0.21,3.12,-0.14,345,3,0,0.02
-0.22,3.16,-0.17,344,3,0,0.02
-0.22,3.20,-0.19,343,3,0,0.02
-0.22,3.24,-0.21,341,3,0,0.02
-0.22,3.28,-0.23,340,3,0,0.02
-0.23,3.33,-0.25,339,3,0,0.02
-0.23,3.38,-0.27,338,3,0,0.02
-0.23,3.44,-0.29,336,3,0,0.02
-0.23,3.49,-0.31,335,3,0,0.02
-0.23,3.55,-0.34,334,4,0,0.02
-0.24,3.62,-0.36,332,4,0,0.02
-0.24,3.68,-0.38,331,4,0,0.02
-0.24,3.75,-0.41,330,4,0,0.02
-0.24,3.82,-0.43,329,4,0,0.02
-0.24,3.89,-0.46,327,4,0,0.02
-0.25,3.96,-0.48,326,4,0,0.02
-0.25,4.02,-0.51,325,4,-1,0.02
-0.25,4.08,-0.53,324,4,-1,0.02
-0.25,4.13,-0.56,323,4,-1,0.02
-0.25,4.17,-0.58,321,4,-1,0.02
-0.25,4.21,-0.60,320,4,-1,0.02
-0.26,4.25,-0.62,319,4,-1,0.02
-0.26,4.28,-0.64,318,4,-1,0.02
-0.26,4.31,-0.67,316,4,-1,0.02
-0.26,4.33,-0.69,315,4,-1,0.02
-0.26,4.35,-0.71,314,4,-1,0.02
-0.26,4.36,-0.72,313,4,-1,0.02
-0.26,4.37,-0.74,312,4,-1,0.02
-0.27,4.37,-0.76,311,4,-1,0.02
-0.27,4.38,-0.78,309,4,-1,0.02
-0.27,4.37,-0.80,308,4,-1,0.02
-0.27,4.37,-0.82,307,4,-1,0.02
-0.27,4.36,-0.83,306,4,-1,0.02
-0.27,4.34,-0.85,305,4,-1,0.02
-0.27,4.32,-0.86,303,4,-1,0.02
-0.27,4.30,-0.88,302,4,-1,0.02
-0.27,4.28,-0.90,301,4,-1,0.02
-0.27,4.25,-0.91,300,4,-1,0.02
-0.26,4.22,-0.93,299,4,-1,0.02
-0.26,4.18,-0.94,298,4,-1,0.02
-0.25,4.15,-0.95,297,4,-1,0.02
-0.25,4.13,-0.97,295,4,-1,0.02
-0.24,4.11,-0.98,294,4,-1,0.02
-0.23,4.09,-0.99,293,4,-1,0.02
-0.22,4.08,-1.01,292,4,-1,0.02
-0.21,4.07,-1.02,291,4,-1,0.02
-0.20,4.07,-1.03,290,4,-1,0.02
-0.20,4.07,-1.04,289,4,-1,0.02
-0.19,4.08,-1.05,287,4,-1,0.02
-0.18,4.09,-1.06,286,4,-1,0.02
-0.17,4.10,-1.07,285,4,-1,0.02
-0.17,4.12,-1.08,284,4,-1,0.02
-0.16,4.13,-1.08,283,4,-1,0.02
-0.15,4.14,-1.09,282,4,-1,0.02
-0.15,4.14,-1.09,281,4,-1,0.02
-0.14,4.14,-1.09,280,4,-1,0.02
-0.13,4.14,-1.10,279,4,-1,0.02
-0.13,4.13,-1.10,278,4,-1,0.02
-0.12,4.12,-1.10,276,4,-1,0.02
-0.12,4.11,-1.10,275,4,-1,0.02
-0.11,4.09,-1.11,274,4,-1,0.02
-0.10,4.07,-1.11,273,4,-1,0.02
-0.10,4.04,-1.11,272,4,-1,0.02
-0.09,4.01,-1.11,271,4,-1,0.02
-0.09,3.98,-1.11,271,4,-1,0.02
-0.08,3.95,-1.12,271,4,-1,0.02
-0.08,3.91,-1.12,272,4,-1,0.02
-0.07,3.87,-1.12,273,4,-1,0.02
-0.07,3.82,-1.12,274,4,-1,0.02
-0.06,3.78,-1.12,275,4,-1,0.02
-0.06,3.73,-1.13,276,4,-1,0.02
-0.05,3.67,-1.13,277,4,-1,0.02
-0.05,3.62,-1.13,278,4,-1,0.02
-0.05,3.56,-1.13,280,4,-1,0.02
-0.04,3.50,-1.13,281,3,-1,0.02
-0.04,3.44,-1.13,282,3,-1,0.02
-0.03,3.37,-1.14,283,3,-1,0.02
-0.03,3.30,-1.14,284,3,-1,0.02
-0.02,3.23,-1.14,285,3,-1,0.02
-0.02,3.16,-1.14,286,3,-1,0.02
-0.02,3.08,-1.14,287,3,-1,0.02
-0.01,3.01,-1.14,288,3,-1,0.02
-0.01,2.93,-1.14,289,3,-1,0.02
-0.01,2.85,-1.15,290,3,-1,0.02
0.00,2.76,-1.15,291,3,-1,0.02
0.00,2.74,-1.13,286,3,-1,0.02
0.00,2.71,-1.12,283,3,-1,0.02
0.00,2.68,-1.11,279,3,-1,0.02
0.00,2.65,-1.09,276,3,-1,0.02
0.00,2.61,-1.08,273,3,-1,0.02
0.00,2.57,-1.06,272,3,-1,0.02
0.00,2.55,-1.04,271,3,-1,0.02
0.00,2.53,-1.01,271,3,-1,0.02
0.00,2.51,-0.98,270,3,-1,0.02
0.00,2.49,-0.95,271,2,-1,0.02
0.00,2.49,-0.93,271,2,-1,0.02
0.00,2.50,-0.91,271,2,-1,0.02
0.00,2.50,-0.90,272,3,-1,0.02
-0.01,2.51,-0.88,272,3,-1,0.02
-0.01,2.51,-0.86,272,3,-1,0.02
-0.02,2.51,-0.85,273,3,-1,0.02
-0.03,2.51,-0.84,273,3,-1,0.02
-0.03,2.51,-0.83,273,3,-1,0.02
-0.04,2.51,-0.81,274,3,-1,0.02
-0.05,2.51,-0.80,274,3,-1,0.02
-0.05,2.51,-0.79,274,3,-1,0.02
-0.06,2.51,-0.78,274,3,-1,0.02
-0.06,2.51,-0.77,275,3,-1,0.02
-0.06,2.51,-0.77,275,3,-1,0.02
-0.06,2.51,-0.76,275,3,-1,0.02
-0.06,2.51,-0.75,275,3,-1,0.02
-0.07,2.53,-0.75,275,3,-1,0.02
-0.07,2.54,-0.74,275,3,-1,0.02
-0.07,2.55,-0.74,275,3,-1,0.02
-0.07,2.56,-0.74,275,3,-1,0.02
-0.06,2.57,-0.74,275,3,-1,0.02
-0.06,2.57,-0.74,275,3,-1,0.02
-0.06,2.57,-0.74,275,3,-1,0.02
-0.05,2.57,-0.74,275,3,-1,0.02
-0.05,2.56,-0.74,275,3,-1,0.02
-0.04,2.56,-0.75,275,3,-1,0.02
-0.04,2.55,-0.75,275,3,-1,0.02
-0.03,2.55,-0.75,275,3,-1,0.02
-0.02,2.55,-0.76,275,3,-1,0.02
-0.01,2.55,-0.76,275,3,-1,0.02
0.00,2.55,-0.77,274,3,-1,0.02
0.01,2.55,-0.77,274,3,-1,0.02
0.02,2.56,-0.78,274,3,-1,0.02
0.03,2.56,-0.79,273,3,-1,0.02
0.04,2.57,-0.79,273,3,-1,0.02
0.05,2.58,-0.80,273,3,-1,0.02
0.05,2.59,-0.81,272,3,-1,0.02
0.06,2.60,-0.81,272,3,-1,0.02
0.07,2.61,-0.82,272,3,-1,0.02
0.08,2.63,-0.83,271,3,-1,0.02
0.08,2.64,-0.84,272,3,-1,0.02
0.09,2.66,-0.84,272,3,-1,0.02
0.10,2.67,-0.85,272,3,-1,0.02
0.11,2.69,-0.86,273,3,-1,0.02
0.11,2.71,-0.87,274,3,-1,0.02
0.12,2.73,-0.88,274,3,-1,0.02
0.12,2.75,-0.89,275,3,-1,0.02
0.13,2.78,-0.89,276,3,-1,0.02
0.14,2.80,-0.90,276,3,-1,0.02
0.14,2.82,-0.91,277,3,-1,0.02
0.15,2.85,-0.92,278,3,-1,0.02
0.15,2.88,-0.93,279,3,-1,0.02
0.16,2.90,-0.94,280,3,-1,0.02
0.16,2.93,-0.95,280,3,-1,0.02
0.17,2.96,-0.95,281,3,-1,0.02
0.17,2.99,-0.96,282,3,-1,0.02
0.18,3.02,-0.97,283,3,-1,0.02
0.18,3.05,-0.98,284,3,-1,0.02
0.18,3.08,-0.98,285,3,-1,0.02
0.19,3.12,-0.99,285,3,-1,0.02
0.19,3.15,-1.00,286,3,-1,0.02
0.20,3.18,-1.01,287,3,-1,0.02
0.20,3.22,-1.01,288,3,-1,0.02
0.20,3.26,-1.02,289,3,-1,0.02
0.21,3.29,-1.03,289,3,-1,0.02
0.21,3.33,-1.03,290,3,-1,0.02
0.21,3.37,-1.04,291,3,-1,0.02
0.22,3.41,-1.04,291,3,-1,0.02
0.22,3.45,-1.05,292,3,-1,0.02
0.22,3.49,-1.05,293,3,-1,0.02
0.22,3.53,-1.06,293,4,-1,0.02
0.23,3.57,-1.06,294,4,-1,0.02
0.23,3.62,-1.07,295,4,-1,0.02
0.23,3.66,-1.07,295,4,-1,0.02
0.23,3.70,-1.08,296,4,-1,0.02
0.24,3.75,-1.08,296,4,-1,0.02
0.24,3.79,-1.08,297,4,-1,0.02
0.24,3.84,-1.08,297,4,-1,0.02
0.24,3.89,-1.09,298,4,-1,0.02
0.25,3.94,-1.09,298,4,-1,0.02
0.25,3.99,-1.09,298,4,-1,0.02
0.25,4.03,-1.09,299,4,-1,0.02
0.25,4.08,-1.09,299,4,-1,0.02
0.25,4.14,-1.09,299,4,-1,0.02
0.26,4.19,-1.09,299,4,-1,0.02
0.26,4.24,-1.09,300,4,-1,0.02
0.26,4.29,-1.09,300,4,-1,0.02
0.26,4.35,-1.09,300,4,-1,0.02
0.27,4.40,-1.09,300,4,-1,0.02
0.27,4.46,-1.09,300,4,-1,0.02
0.27,4.51,-1.09,300,5,-1,0.02
0.27,4.57,-1.08,300,5,-1,0.02
0.27,4.62,-1.08,300,5,-1,0.02
0.28,4.68,-1.08,300,5,-1,0.02
0.28,4.74,-1.07,299,5,-1,0.02
0.28,4.80,-1.07,299,5,-1,0.02
0.28,4.86,-1.06,299,5,-1,0.02
0.29,4.92,-1.06,299,5,-1,0.02
0.29,4.98,-1.05,298,5,-1,0.02
0.29,5.03,-1.04,298,5,-1,0.02
0.29,5.09,-1.03,297,5,-1,0.02
0.29,5.13,-1.01,297,5,-1,0.02
0.30,5.17,-1.00,297,5,-1,0.02
0.30,5.21,-0.98,296,5,-1,0.02
0.30,5.24,-0.96,295,5,-1,0.02
0.30,5.27,-0.94,295,5,-1,0.02
0.30,5.30,-0.92,294,5,-1,0.02
0.31,5.32,-0.89,293,5,-1,0.02
0.31,5.33,-0.86,293,5,-1,0.02
0.31,5.34,-0.83,292,5,-1,0.02
0.31,5.35,-0.80,291,5,-1,0.02
0.31,5.35,-0.77,290,5,-1,0.02
0.31,5.35,-0.73,289,5,-1,0.02
0.31,5.35,-0.70,288,5,-1,0.02
0.31,5.34,-0.66,287,5,-1,0.02
0.31,5.33,-0.63,287,5,-1,0.02
0.31,5.32,-0.59,286,5,-1,0.02
0.31,5.32,-0.55,285,5,-1,0.02
0.32,5.32,-0.51,284,5,-1,0.02
0.32,5.31,-0.47,283,5,0,0.02
0.32,5.31,-0.43,282,5,0,0.02
0.32,5.31,-0.39,281,5,0,0.02
0.32,5.31,-0.34,280,5,0,0.02
0.32,5.32,-0.30,279,5,0,0.02
0.32,5.32,-0.25,278,5,0,0.02
0.33,5.33,-0.20,277,5,0,0.02
0.33,5.33,-0.15,276,5,0,0.02
0.33,5.34,-0.10,276,5,0,0.02
0.33,5.35,-0.04,275,5,0,0.02
0.33,5.36,0.02,275,5,0,0.02
0.34,5.37,0.07,275,5,0,0.02
0.34,5.38,0.14,276,5,0,0.02
0.34,5.39,0.20,276,5,0,0.02
0.35,5.40,0.26,277,5,0,0.02
0.35,5.42,0.33,278,5,0,0.02
0.35,5.43,0.39,279,5,0,0.02
0.35,5.45,0.46,280,5,0,0.02
0.36,5.46,0.53,282,5,1,0.02
0.36,5.48,0.60,283,5,1,0.02
0.36,5.50,0.68,284,5,1,0.02
0.37,5.52,0.75,285,6,1,0.02
0.37,5.54,0.83,286,6,1,0.02
0.37,5.56,0.90,287,6,1,0.02
0.38,5.58,0.98,288,6,1,0.02
0.38,5.61,1.06,289,6,1,0.02
0.38,5.63,1.14,290,6,1,0.02
0.39,5.66,1.22,291,6,1,0.02
0.39,5.69,1.30,292,6,1,0.02
0.39,5.71,1.38,293,6,1,0.02
0.40,5.74,1.46,294,6,1,0.02
0.40,5.78,1.54,295,6,2,0.02
0.40,5.80,1.62,295,6,2,0.02
0.40,5.82,1.70,296,6,2,0.02
0.41,5.84,1.79,297,6,2,0.02
0.41,5.85,1.87,298,6,2,0.02
0.41,5.86,1.95,298,6,2,0.02
0.41,5.87,2.03,299,6,2,0.02
0.42,5.87,2.11,300,6,2,0.02
0.42,5.87,2.19,301,6,2,0.02
0.42,5.86,2.27,301,6,2,0.02
0.42,5.85,2.35,302,6,2,0.02
0.43,5.83,2.44,303,6,2,0.02
0.43,5.81,2.52,304,6,3,0.02
0.43,5.79,2.60,305,6,3,0.02
0.43,5.77,2.68,305,6,3,0.02
0.43,5.74,2.76,306,6,3,0.02
0.44,5.72,2.84,307,6,3,0.02
0.44,5.70,2.92,307,6,3,0.02
0.44,5.69,3.00,307,6,3,0.02
0.44,5.68,3.07,307,6,3,0.02
0.44,5.67,3.15,307,6,3,0.02
0.44,5.66,3.22,307,6,3,0.02
0.44,5.65,3.29,307,6,3,0.02
0.45,5.65,3.36,306,6,3,0.02
0.45,5.65,3.42,306,6,3,0.02
0.45,5.65,3.49,305,6,3,0.02
0.45,5.66,3.55,304,6,4,0.02
0.45,5.66,3.61,303,6,4,0.02
0.45,5.67,3.67,302,6,4,0.02
0.45,5.68,3.72,301,6,4,0.02
0.45,5.69,3.78,300,6,4,0.02
0.45,5.71,3.83,298,6,4,0.02
0.45,5.72,3.88,297,6,4,0.02
0.45,5.74,3.93,295,6,4,0.02
0.45,5.76,3.98,293,6,4,0.02
0.45,5.77,4.03,291,6,4,0.02
0.45,5.80,4.07,289,6,4,0.02
0.44,5.82,4.11,287,6,4,0.02
0.44,5.84,4.15,285,6,4,0.02
0.44,5.86,4.19,283,6,4,0.02
0.44,5.88,4.23,281,6,4,0.02
0.44,5.91,4.27,279,6,4,0.02
0.44,5.93,4.30,277,6,4,0.02
0.43,5.96,4.34,275,6,4,0.02
0.43,5.98,4.37,275,6,4,0.02
0.43,6.01,4.40,275,6,4,0.02
0.43,6.03,4.43,277,6,4,0.02
0.42,6.06,4.46,279,6,4,0.02
0.42,6.08,4.49,282,6,4,0.02
0.42,6.11,4.52,284,6,5,0.02
0.41,6.13,4.54,287,6,5,0.02
0.41,6.16,4.57,289,6,5,0.02
0.41,6.18,4.60,292,6,5,0.02
0.40,6.20,4.62,295,6,5,0.02
0.40,6.23,4.65,297,6,5,0.02
0.40,6.25,4.68,300,6,5,0.02
0.39,6.28,4.70,303,6,5,0.02
0.39,6.30,4.73,305,6,5,0.02
0.39,6.32,4.76,308,6,5,0.02
0.38,6.35,4.79,310,6,5,0.02
0.38,6.37,4.81,313,6,5,0.02
0.38,6.40,4.84,315,6,5,0.02
0.37,6.42,4.86,318,6,5,0.02
0.37,6.45,4.89,320,6,5,0.02
0.37,6.48,4.91,322,6,5,0.02
0.37,6.50,4.94,324,7,5,0.02
0.36,6.53,4.96,327,7,5,0.02
0.36,6.56,4.98,329,7,5,0.02
0.36,6.59,5.00,331,7,5,0.02
0.36,6.62,5.02,333,7,5,0.02
0.36,6.63,5.03,335,7,5,0.02
0.36,6.65,5.05,337,7,5,0.02
0.35,6.66,5.06,340,7,5,0.02
0.35,6.66,5.07,342,7,5,0.02
0.35,6.66,5.08,344,7,5,0.02
0.35,6.66,5.10,347,7,5,0.02
0.35,6.65,5.11,349,7,5,0.02
0.35,6.64,5.12,351,7,5,0.02
0.35,6.62,5.13,353,7,5,0.02
0.35,6.60,5.14,356,7,5,0.02
0.35,6.58,5.15,358,7,5,0.02
0.35,6.55,5.17,0,7,5,0.02
0.35,6.52,5.18,3,7,5,0.02
0.35,6.48,5.19,5,6,5,0.02
0.35,6.45,5.21,7,6,5,0.02
0.35,6.40,5.22,9,6,5,0.02
0.35,6.36,5.24,12,6,5,0.02
0.35,6.31,5.26,14,6,5,0.02
0.35,6.26,5.27,16,6,5,0.02
0.35,6.21,5.29,18,6,5,0.02
0.35,6.15,5.31,20,6,5,0.02
0.35,6.10,5.32,22,6,5,0.02
0.35,6.05,5.34,24,6,5,0.02
0.35,6.00,5.36,25,6,5,0.02
0.35,5.96,5.38,27,6,5,0.02
0.35,5.93,5.39,28,6,5,0.02
0.35,5.89,5.41,29,6,5,0.02
0.35,5.86,5.43,30,6,5,0.02
0.36,5.83,5.44,31,6,5,0.02
0.36,5.81,5.46,31,6,5,0.02
0.36,5.79,5.47,32,6,5,0.02
0.36,5.77,5.49,32,6,5,0.02
0.36,5.76,5.50,32,6,5,0.02
0.36,5.74,5.51,32,6,6,0.02
0.36,5.73,5.52,32,6,6,0.02
0.36,5.73,5.54,32,6,6,0.02
0.36,5.72,5.55,31,6,6,0.02
0.36,5.72,5.56,31,6,6,0.02
0.36,5.72,5.57,30,6,6,0.02
0.36,5.73,5.58,29,6,6,0.02
0.36,5.74,5.59,28,6,6,0.02
0.36,5.75,5.61,27,6,6,0.02
0.36,5.76,5.62,25,6,6,0.02
0.36,5.77,5.64,24,6,6,0.02
0.36,5.79,5.66,22,6,6,0.02
0.36,5.81,5.68,21,6,6,0.02
0.36,5.83,5.70,19,6,6,0.02
0.36,5.85,5.72,17,6,6,0.02
0.36,5.88,5.75,15,6,6,0.02
0.36,5.91,5.78,12,6,6,0.02
0.36,5.94,5.81,10,6,6,0.02
0.36,5.96,5.84,8,6,6,0.02
0.36,5.99,5.88,5,6,6,0.02
0.36,6.00,5.92,3,6,6,0.02
0.36,6.02,5.96,1,6,6,0.02
0.36,6.02,6.00,358,6,6,0.02
0.36,6.03,6.05,356,6,6,0.02
0.36,6.03,6.09,353,6,6,0.02
0.36,6.02,6.14,351,6,6,0.02
0.37,6.02,6.19,349,6,6,0.02
0.37,6.00,6.24,346,6,6,0.02
0.37,5.99,6.29,344,6,6,0.02
0.37,5.97,6.34,341,6,6,0.02
0.37,5.96,6.39,339,6,6,0.02
0.37,5.95,6.44,336,6,6,0.02
0.38,5.94,6.50,333,6,6,0.02
0.38,5.93,6.55,330,6,7,0.02
